eventID	decimalLatitude	decimalLongitude	quality
MGYA00167468	-25.826	-111.7294	OK
MGYA00167469	-5.2529	-85.1545	OK
MGYA00167470	-8.8932	-140.2879	OK
MGYA00167471	-12.9723	-96.0122	OK
MGYA00167472	14.2025	-116.6433	OK
MGYA00167473	-9.006	-139.206	OK
MGYA00167474	-6.628	-152.4607	OK
MGYA00167475	14.6067	69.9775	OK
MGYA00167476	-21.092	-35.417	OK
MGYA00167477	22.085	38.2083	OK
MGYA00167478	6.6433	-153.0842	OK
MGYA00167479	40.7003	2.873	OK
MGYA00167480	17.4855	68.0247	OK
MGYA00167481	-63.8768	-56.0916	OK
MGYA00167482	-23.2811	-129.3947	OK
MGYA00167483	14.5566	70.0107	OK
MGYA00167484	23.41	37.2383	OK
MGYA00167485	-20.9315	-35.1794	OK
MGYA00167486	-31.409	-93.9464	OK
MGYA00167487	43.6792	-16.8344	OK
MGYA00167488	-34.8901	18.0459	OK
MGYA00167489	-25.8105	-111.7329	OK
MGYA00167490	-34.0614	-73.1066	OK
MGYA00167491	14.2035	-116.6261	OK
MGYA00167492	-5.2537	-85.2221	OK
MGYA00167493	-8.9058	-142.6179	OK
MGYA00167494	-23.2545	-129.4465	OK
MGYA00167495	34.7942	-71.2229	OK
MGYA00167496	18.5918	66.622	OK
MGYA00167497	39.2077	-70.034	OK
MGYA00167498	6.4998	-94.9527	OK
MGYA00167499	-28.1814	-107.5989	OK
MGYA00167500	0.008	-153.7022	OK
MGYA00167501	29.8556	-79.6493	OK
MGYA00167502	-23.2545	-129.4465	OK
MGYA00167503	-23.0731	-135.018	OK
MGYA00167504	-16.8083	59.5043	OK
MGYA00167505	31.5213	-158.9958	OK
MGYA00167506	-28.2025	-107.5659	OK
MGYA00167507	-8.7986	-17.9034	OK
MGYA00167508	-0.0283	-84.5862	OK
MGYA00167509	-63.8768	-56.0916	OK
MGYA00167510	18.5745	66.4895	OK
MGYA00167511	-28.1698	-107.3833	OK
MGYA00167512	25.5264	-88.394	OK
MGYA00167513	-30.052	-43.2619	OK
MGYA00167514	38.0026	3.9992	OK
MGYA00167515	-6.6499	-152.4243	OK
MGYA00167516	17.5294	67.9576	OK
MGYA00167517	0.0063	-84.585	OK
MGYA00167518	33.0339	-121.8782	OK
MGYA00167519	25.5264	-88.394	OK
MGYA00167520	6.7379	-153.0809	OK
MGYA00167521	14.1987	-116.7164	OK
MGYA00167522	-39.6049	-76.9812	OK
MGYA00167523	6.671	-153.0658	OK
MGYA00167524	-8.6831	-18.0095	OK
MGYA00167525	-8.9063	-142.6124	OK
MGYA00167526	-54.3739	-65.1342	OK
MGYA00167527	-28.1237	-107.5498	OK
MGYA00167528	34.0823	-49.8695	OK
MGYA00167529	-32.1745	17.6991	OK
MGYA00167530	-23.1595	-134.9236	OK
MGYA00167531	-22.3368	40.3412	OK
MGYA00167532	-29.5018	37.9887	OK
MGYA00167533	17.4814	67.9947	OK
MGYA00167534	-8.8946	-142.5944	OK
MGYA00167535	17.5294	67.9576	OK
MGYA00167536	18.7341	66.3896	OK
MGYA00167537	-29.4991	37.9938	OK
MGYA00167538	44.074	-16.547	OK
MGYA00167539	14.6059	69.9776	OK
MGYA00167540	1.9928	-84.5766	OK
MGYA00167541	6.3306	-102.9531	OK
MGYA00167542	-64.3595	-53.0063	OK
MGYA00167543	19.0393	64.4913	OK
MGYA00167544	-54.3739	-65.1342	OK
MGYA00167545	43.3346	7.9026	OK
MGYA00167546	32.931	-121.8645	OK
MGYA00167547	39.1633	5.916	OK
MGYA00167548	-20.4091	-3.1759	OK
MGYA00167549	3e-04	-153.6759	OK
MGYA00167550	36.253	14.3033	OK
MGYA00167551	-63.8768	-56.0916	OK
MGYA00167552	-12.9488	-96.0293	OK
MGYA00167553	-25.8073	-111.7364	OK
MGYA00167554	-12.991	-95.9893	OK
MGYA00167555	-5.2686	-85.248	OK
MGYA00167556	-44.5342	-52.455	OK
MGYA00167557	-34.161	-73.0995	OK
MGYA00167558	0.2153	71.8436	OK
MGYA00167559	-28.1874	-107.6385	OK
MGYA00167560	31.5237	-159.0351	OK
MGYA00167561	-6.6226	-152.4799	OK
MGYA00167562	37.5145	17.3062	OK
MGYA00167563	19.0199	64.5315	OK
MGYA00167564	29.6394	-79.5395	OK
MGYA00167565	-9.3	-9.5587	OK
MGYA00167566	-17.3401	42.2821	OK
MGYA00167567	31.5213	-158.9958	OK
MGYA00167568	-63.8768	-56.0916	OK
MGYA00167569	6.0019	73.8949	OK
MGYA00167570	-12.8071	45.2249	OK
MGYA00167571	-13.0833	46.971	OK
MGYA00167572	17.4855	68.0247	OK
MGYA00167573	-31.4424	-93.9597	OK
MGYA00167574	-20.9406	-35.196	OK
MGYA00167575	-9.0063	-139.1394	OK
MGYA00167576	31.4901	-159.0669	OK
MGYA00167577	43.6858	-16.8474	OK
MGYA00167578	41.6663	2.7994	OK
MGYA00167579	6.3332	-102.9432	OK
MGYA00167580	-16.9601	-100.6335	OK
MGYA00167581	-54.3739	-65.1342	OK
MGYA00167582	-9.0714	-140.5973	OK
MGYA00167583	32.9916	-121.8536	OK
MGYA00167584	42.456	17.9393	OK
MGYA00167585	18.5584	66.4725	OK
MGYA00167586	18.5743	66.5029	OK
MGYA00167587	-28.1237	-107.5498	OK
MGYA00167588	-23.0246	-134.9231	OK
MGYA00167589	19.0284	64.5126	OK
MGYA00167590	41.6686	2.7996	OK
MGYA00167591	44.0722	-16.4987	OK
MGYA00167592	-47.1863	-58.2902	OK
MGYA00167593	-29.6254	-101.3632	OK
MGYA00167594	33.9179	32.898	OK
MGYA00167595	-34.9449	17.9189	OK
MGYA00167596	-16.9763	-100.6794	OK
MGYA00167597	-62.0773	-49.4534	OK
MGYA00167598	-8.9729	-139.2393	OK
MGYA00167599	-64.3183	-53.1081	OK
MGYA00167600	-29.646	-101.2916	OK
MGYA00167601	36.5103	-3.9747	OK
MGYA00167602	-9.3	-9.5587	OK
MGYA00167603	-0.6625	73.161	OK
MGYA00167604	31.5168	-159.046	OK
MGYA00167605	37.5057	17.2174	OK
MGYA00167606	-23.2232	-129.5986	OK
MGYA00167607	18.5918	66.622	OK
MGYA00167608	-23.2166	-129.6234	OK
MGYA00167609	-62.0385	-49.529	OK
MGYA00167610	42.1735	17.7175	OK
MGYA00167611	40.6433	2.8751	OK
MGYA00167612	-9.0727	-140.5922	OK
MGYA00167613	39.0862	5.78	OK
MGYA00167614	29.6394	-79.5395	OK
MGYA00167615	-16.9672	53.9337	OK
MGYA00167616	18.4417	39.8567	OK
MGYA00167618	-29.668	-101.2285	OK
MGYA00167619	35.7405	14.3238	OK
MGYA00167620	37.4532	15.4596	OK
MGYA00167621	32.9986	-121.7698	OK
MGYA00167622	-62.2231	-49.2139	OK
MGYA00167623	17.4825	67.9869	OK
MGYA00167624	-28.1814	-107.5989	OK
MGYA00167625	41.6666	2.7962	OK
MGYA00167626	-6.605	-152.5075	OK
MGYA00167627	6.3363	-103.0746	OK
MGYA00167628	-16.9534	53.9601	OK
MGYA00167629	25.5264	-88.394	OK
MGYA00167630	-23.1595	-134.9236	OK
MGYA00167631	38.0066	3.9841	OK
MGYA00167632	17.4855	68.0247	OK
MGYA00167633	-21.146	-104.787	OK
MGYA00167634	-17.2855	42.2866	OK
MGYA00167635	31.5213	-158.9958	OK
MGYA00167636	38.0017	3.9718	OK
MGYA00167637	-34.0614	-73.1066	OK
MGYA00167638	36.0469	-4.3555	OK
MGYA00167639	-35.1889	26.2905	OK
MGYA00167640	32.9909	-121.8522	OK
MGYA00167641	6.4998	-94.9527	OK
MGYA00167642	-16.9587	-100.6751	OK
MGYA00167643	17.4847	67.9997	OK
MGYA00167644	18.4183	39.865	OK
MGYA00167645	35.8427	-37.1526	OK
MGYA00167646	4.6595	73.4888	OK
MGYA00167647	-39.6466	-76.9634	OK
MGYA00167648	33.0096	-66.547	OK
MGYA00167649	23.36	37.2183	OK
MGYA00167650	-6.628	-152.4607	OK
MGYA00167651	-22.3369	40.0193	OK
MGYA00167652	-17.3401	42.2821	OK
MGYA00167653	-23.1571	-135.018	OK
MGYA00167654	-5.2669	-85.2732	OK
MGYA00167655	37.0541	1.9478	OK
MGYA00167656	-28.1874	-107.6385	OK
MGYA00167657	-44.5455	-52.3242	OK
MGYA00167658	-5.2669	-85.2732	OK
MGYA00167659	-9.3921	66.4228	OK
MGYA00167660	0.0247	-84.6024	OK
MGYA00167661	18.5743	66.5029	OK
MGYA00167662	6.3199	-102.96	OK
MGYA00167663	19.0351	64.5638	OK
MGYA00167664	19.0351	64.5638	OK
MGYA00167665	2.0649	-84.5546	OK
MGYA00167666	1.9958	-84.576	OK
MGYA00167667	39.8312	17.3952	OK
MGYA00167668	-21.146	-104.787	OK
MGYA00167669	39.2214	-70.0322	OK
MGYA00167670	42.4552	17.9348	OK
MGYA00167671	-30.1872	-43.2834	OK
MGYA00167672	-32.12	17.6987	OK
MGYA00167673	-8.9109	-140.2845	OK
MGYA00167674	37.0242	1.9486	OK
MGYA00167675	32.931	-121.8645	OK
MGYA00167676	27.1483	34.8117	OK
MGYA00167677	-34.8901	18.0459	OK
MGYA00167678	-62.2024	-49.2382	OK
MGYA00167679	14.1927	-116.6474	OK
MGYA00167680	-22.3369	40.0193	OK
MGYA00167681	-64.3373	-52.9847	OK
MGYA00167682	35.4002	-127.7499	OK
MGYA00167683	25.6236	-88.45	OK
MGYA00167684	-33.6771	-71.9719	OK
MGYA00167685	33.0339	-121.8782	OK
MGYA00167686	42.4593	17.9594	OK
MGYA00167687	6.3378	-102.9538	OK
MGYA00167688	0.0348	-153.7857	OK
MGYA00167689	29.6721	-79.5929	OK
MGYA00167690	9.8481	-80.0454	OK
MGYA00167691	-23.2318	-134.9279	OK
MGYA00167692	34.1504	-56.9684	OK
MGYA00167693	11.2521	-152.4543	OK
MGYA00167694	-5.2529	-85.1545	OK
MGYA00167695	6.3305	-102.9464	OK
MGYA00167696	-32.7969	-87.086	OK
MGYA00167697	-20.9354	-35.1803	OK
MGYA00167698	-64.3183	-53.1081	OK
MGYA00167699	-9.2612	-9.68	OK
MGYA00167700	-39.6466	-76.9634	OK
MGYA00167701	-6.628	-152.4607	OK
MGYA00167702	18.4417	39.8567	OK
MGYA00167703	-5.261	-85.1678	OK
MGYA00167704	-12.807	45.2247	OK
MGYA00167705	-21.004	-35.3168	OK
MGYA00167706	-64.3327	-53.0731	OK
MGYA00167707	-29.5333	37.9117	OK
MGYA00167708	-23.2811	-129.3947	OK
MGYA00167709	0.0023	71.6311	OK
MGYA00167710	-21.4689	54.3066	OK
MGYA00167711	7.4122	-79.3017	OK
MGYA00167712	31.5168	-159.046	OK
MGYA00167713	-30.1403	-43.2641	OK
MGYA00167714	-28.1762	-107.4021	OK
MGYA00167715	19.0235	64.5256	OK
MGYA00167716	6.339	-103.0344	OK
MGYA00167717	7.4161	-79.3071	OK
MGYA00167718	-28.1874	-107.6385	OK
MGYA00167720	44.0497	-16.6034	OK
MGYA00167721	-44.5342	-52.455	OK
MGYA00167722	21.9467	38.2517	OK
MGYA00167723	39.2305	-70.0377	OK
MGYA00167724	-2.0461	72.1573	OK
MGYA00167725	22.1233	38.1983	OK
MGYA00167726	31.528	-159.0224	OK
MGYA00167727	-31.409	-93.9464	OK
MGYA00167728	34.0771	-49.8233	OK
MGYA00167729	-54.3826	-65.051	OK
MGYA00167730	-40.6511	-52.182	OK
MGYA00167731	35.759	14.2574	OK
MGYA00167732	35.3915	-127.7775	OK
MGYA00167733	0.0222	-153.6858	OK
MGYA00167734	-31.4424	-93.9597	OK
MGYA00167735	-62.1943	-49.2502	OK
MGYA00167736	25.6236	-88.45	OK
MGYA00167737	33.061	-66.5435	OK
MGYA00167738	-12.9723	-96.0122	OK
MGYA00167739	-9.1504	-140.5216	OK
MGYA00167740	36.4121	-72.9289	OK
MGYA00167741	32.9903	-121.8463	OK
MGYA00167742	-62.14	-49.3273	OK
MGYA00167743	37.4532	15.4596	OK
MGYA00167744	37.051	1.9378	OK
MGYA00167745	-34.1684	-73.0906	OK
MGYA00167746	-64.3373	-52.9847	OK
MGYA00167748	35.3671	-127.7422	OK
MGYA00167749	39.3888	19.3905	OK
MGYA00167750	6.0098	74.0607	OK
MGYA00167751	-9.0063	-139.1394	OK
MGYA00167752	-13.0655	46.9692	OK
MGYA00167753	31.6948	-64.2489	OK
MGYA00167754	-34.1673	-73.0902	OK
MGYA00167755	-31.3727	-93.9387	OK
MGYA00167756	22.1233	38.1983	OK
MGYA00167757	-62.0385	-49.529	OK
MGYA00167758	-6.633	-152.5246	OK
MGYA00167759	-8.7726	-17.915	OK
MGYA00167760	-8.9111	-142.5571	OK
MGYA00167761	25.5877	-88.4275	OK
MGYA00167762	-12.9359	-96.0413	OK
MGYA00167763	-20.9724	-35.2724	OK
MGYA00167764	36.1811	-28.9373	OK
MGYA00167765	31.5237	-159.0351	OK
MGYA00167766	2.0574	-84.5546	OK
MGYA00167767	18.5918	66.622	OK
MGYA00167768	43.7056	-16.8794	OK
MGYA00167769	-13.0655	46.9692	OK
MGYA00167770	-8.9109	-140.2845	OK
MGYA00167771	35.4155	-127.7409	OK
MGYA00167772	18.4417	39.8567	OK
MGYA00167773	-21.4752	54.3236	OK
MGYA00167774	-9.1504	-140.5216	OK
MGYA00167775	36.5158	-3.9942	OK
MGYA00167776	6.6433	-153.0842	OK
MGYA00167777	35.8641	-37.1831	OK
MGYA00167778	-33.6737	-71.9641	OK
MGYA00167779	44.0342	-16.5455	OK
MGYA00167780	7.4236	-79.3211	OK
MGYA00167781	-2.0133	-84.589	OK
MGYA00167782	-17.5705	42.2769	OK
MGYA00167783	-8.7789	-17.9099	OK
MGYA00167784	29.7902	-79.6437	OK
MGYA00167785	6.48	-95.0153	OK
MGYA00167786	14.2035	-116.6261	OK
MGYA00167787	40.7003	2.873	OK
MGYA00167788	25.5264	-88.394	OK
MGYA00167789	-8.957	-139.2422	OK
MGYA00167790	-47.1899	-58.2724	OK
MGYA00167791	14.5536	70.0128	OK
MGYA00167792	-11.9715	-151.1882	OK
MGYA00167793	-32.2188	17.7054	OK
MGYA00167794	-23.1108	-134.9327	OK
MGYA00167795	33.02	-121.7406	OK
MGYA00167796	-1.8902	-84.6141	OK
MGYA00167797	9.8481	-80.0454	OK
MGYA00167798	11.2723	-152.3711	OK
MGYA00167799	6.6112	-153.0543	OK
MGYA00167800	5.9994	73.8978	OK
MGYA00167801	34.6712	-71.3093	OK
MGYA00167802	35.3802	-127.8033	OK
MGYA00167803	-63.8768	-56.0916	OK
MGYA00167804	-8.7277	-17.9235	OK
MGYA00167805	34.0533	-49.8355	OK
MGYA00167806	40.69	2.8658	OK
MGYA00167807	-8.9109	-140.2845	OK
MGYA00167808	44.0497	-16.6034	OK
MGYA00167809	-34.0374	-73.09	OK
MGYA00167810	39.3885	19.3906	OK
MGYA00167811	6.4998	-94.9527	OK
MGYA00167812	33.9179	32.898	OK
MGYA00167813	-23.2166	-129.6234	OK
MGYA00167814	-8.996	-139.2815	OK
MGYA00167815	-33.6895	-71.998	OK
MGYA00167816	-23.0244	-134.9228	OK
MGYA00167817	-34.8901	18.0459	OK
MGYA00167818	-21.4994	54.3486	OK
MGYA00167819	-21.493	56.8858	OK
MGYA00167820	0.0561	-84.6261	OK
MGYA00167821	17.4825	67.9869	OK
MGYA00167822	32.7526	-122.0013	OK
MGYA00167823	39.5705	17.4101	OK
MGYA00167824	18.5918	66.622	OK
MGYA00167825	14.2025	-116.6433	OK
MGYA00167826	22.7511	-157.9632	OK
MGYA00167827	-25.8162	-111.7349	OK
MGYA00167828	22.7546	-158.0067	OK
MGYA00167829	35.7528	14.2765	OK
MGYA00167830	-34.9363	17.9366	OK
MGYA00167831	39.2392	-70.0343	OK
MGYA00167832	-11.9668	-151.2413	OK
MGYA00167833	0.0222	-153.6858	OK
MGYA00167834	-33.9116	-73.0537	OK
MGYA00167835	-35.1728	26.2868	OK
MGYA00167836	6.0001	73.8955	OK
MGYA00167837	34.0771	-49.8233	OK
MGYA00167838	25.6168	-88.4532	OK
MGYA00167839	-21.4836	54.3312	OK
MGYA00167840	38.4367	20.1875	OK
MGYA00167841	39.0609	5.9422	OK
MGYA00167842	33.9235	32.8118	OK
MGYA00167843	-9.2942	-9.5714	OK
MGYA00167844	32.9701	-66.5548	OK
MGYA00167845	6.671	-153.0658	OK
MGYA00167846	-23.1594	-134.9245	OK
MGYA00167847	-8.894	-142.631	OK
MGYA00167848	-6.6499	-152.4243	OK
MGYA00167849	31.7432	-64.1967	OK
MGYA00167850	35.3671	-127.7422	OK
MGYA00167851	-16.953	53.9825	OK
MGYA00167852	-31.0198	4.6685	OK
MGYA00167853	38.0017	3.9718	OK
MGYA00167854	34.2116	13.7684	OK
MGYA00167855	39.3888	19.3905	OK
MGYA00167856	-62.2231	-49.2139	OK
MGYA00167857	-21.5043	54.3563	OK
MGYA00167858	-2.0133	-84.589	OK
MGYA00167859	43.7056	-16.8794	OK
MGYA00167860	17.4825	67.9869	OK
MGYA00167861	-30.1484	-43.2705	OK
MGYA00167862	34.453	14.9538	OK
MGYA00167863	-63.4015	-56.7938	OK
MGYA00167864	9.8481	-80.0454	OK
MGYA00167865	6.48	-95.0153	OK
MGYA00167866	32.7526	-122.0013	OK
MGYA00167867	34.1504	-56.9684	OK
MGYA00167868	18.5918	66.622	OK
MGYA00167869	39.5705	17.4101	OK
MGYA00167870	35.2698	-127.7268	OK
MGYA00167871	-6.6344	-152.548	OK
MGYA00167872	29.8103	-79.668	OK
MGYA00167873	-57.7739	-66.9698	OK
MGYA00167874	11.2723	-152.3711	OK
MGYA00167875	18.5667	66.522	OK
MGYA00167876	-16.9486	-100.6715	OK
MGYA00167877	-39.6466	-76.9634	OK
MGYA00167878	6.3363	-103.0746	OK
MGYA00167879	-21.4966	56.9011	OK
MGYA00167880	-35.1728	26.2868	OK
MGYA00167881	31.7913	-64.1522	OK
MGYA00167882	-23.2811	-129.3947	OK
MGYA00167883	17.4847	67.9997	OK
MGYA00167884	-64.358	-53.0534	OK
MGYA00167885	14.1853	-116.6842	OK
MGYA00167886	-21.0292	-35.3498	OK
MGYA00167887	-29.5019	37.9889	OK
MGYA00167888	-20.4035	-3.1859	OK
MGYA00167889	17.0552	-118.9008	OK
MGYA00167890	-25.826	-111.7294	OK
MGYA00167891	-34.9449	17.9189	OK
MGYA00167892	36.3698	-72.9669	OK
MGYA00167893	31.6948	-64.2489	OK
MGYA00167894	-8.9111	-142.5571	OK
MGYA00167895	18.5839	66.4727	OK
MGYA00167896	-64.3183	-53.1081	OK
MGYA00167897	6.3306	-102.9531	OK
MGYA00167898	-2.0465	72.1568	OK
MGYA00167899	43.3529	7.8988	OK
MGYA00167900	-60.2584	-60.6226	OK
MGYA00167901	18.5667	66.522	OK
MGYA00167902	31.528	-159.0224	OK
MGYA00167903	-16.9534	53.9601	OK
MGYA00167904	35.9346	-37.3032	OK
MGYA00167905	22.7091	-158.0247	OK
MGYA00167906	-28.1874	-107.6385	OK
MGYA00167907	-8.6996	-17.9926	OK
MGYA00167908	36.0088	-4.5184	OK
MGYA00167909	0.1069	-84.6236	OK
MGYA00167910	-29.668	-101.2285	OK
MGYA00167911	-62.2024	-49.2382	OK
MGYA00167912	0.0307	-84.612	OK
MGYA00167913	-31.027	4.6802	OK
MGYA00167914	44.0497	-16.6034	OK
MGYA00167915	29.7186	-79.6636	OK
MGYA00167916	14.2004	-116.6398	OK
MGYA00167917	-13.0023	-95.9759	OK
MGYA00167918	-21.4612	56.7654	OK
MGYA00167919	34.217	13.9616	OK
MGYA00167920	-31.0551	4.668	OK
MGYA00167921	-11.9805	-151.1194	OK
MGYA00167922	11.2723	-152.3711	OK
MGYA00167923	39.3833	19.4183	OK
MGYA00167924	14.1853	-116.6842	OK
MGYA00167925	22.7901	-157.9439	OK
MGYA00167926	-31.3727	-93.9387	OK
MGYA00167927	-40.6154	-51.9351	OK
MGYA00167928	14.2035	-116.6261	OK
MGYA00167929	39.2305	-70.0377	OK
MGYA00167930	31.8103	-64.1348	OK
MGYA00167931	35.3671	-127.7422	OK
MGYA00167932	35.8427	-37.1526	OK
MGYA00167933	18.4	39.86	OK
MGYA00167934	-31.4424	-93.9597	OK
MGYA00167935	-60.3046	-60.5715	OK
MGYA00167936	23.4183	37.245	OK
MGYA00167937	-5.2669	-85.2732	OK
MGYA00167938	-17.3066	42.2853	OK
MGYA00167939	31.471	-159.101	OK
MGYA00167940	-1.9002	-84.6265	OK
MGYA00167941	6.3356	-103.0399	OK
MGYA00167942	-12.807	45.2247	OK
MGYA00167943	-6.628	-152.4607	OK
MGYA00167944	20.8183	63.5047	OK
MGYA00167945	6.3559	-103.0598	OK
MGYA00167946	6.7379	-153.0809	OK
MGYA00167947	-29.7238	-101.1604	OK
MGYA00167948	-47.2007	-57.9446	OK
MGYA00167949	-23.073	-135.018	OK
MGYA00167950	6.8381	-153.1058	OK
MGYA00167951	-23.1571	-135.031	OK
MGYA00167952	-9.4153	66.303	OK
MGYA00167953	-17.2855	42.2866	OK
MGYA00167954	0.0033	71.6428	OK
MGYA00167955	18.4917	39.8583	OK
MGYA00167956	-12.807	45.2248	OK
MGYA00167957	0.0307	-84.612	OK
MGYA00167958	44.0497	-16.6034	OK
MGYA00167959	25.5773	-88.4308	OK
MGYA00167960	-61.9689	-49.5017	OK
MGYA00167961	43.7056	-16.8794	OK
MGYA00167962	6.4808	-94.9704	OK
MGYA00167963	18.7341	66.3896	OK
MGYA00167964	-8.757	-17.9245	OK
MGYA00167965	9.8466	-80.1338	OK
MGYA00167966	-6.6499	-152.4243	OK
MGYA00167967	34.7631	-71.2422	OK
MGYA00167968	23.4183	37.245	OK
MGYA00167969	14.5536	70.0128	OK
MGYA00167970	-34.0374	-73.09	OK
MGYA00167971	-6.633	-152.5246	OK
MGYA00167972	43.6792	-16.8344	OK
MGYA00167973	-9.28	-9.6193	OK
MGYA00167974	-39.5788	-76.9941	OK
MGYA00167975	36.1811	-28.9373	OK
MGYA00167976	-17.5869	42.1893	OK
MGYA00167977	36.0469	-4.3555	OK
MGYA00167978	6.6112	-153.0543	OK
MGYA00167979	-6.6264	-152.4481	OK
MGYA00167980	22.7267	-157.9955	OK
MGYA00167981	-63.8767	-56.091	OK
MGYA00167982	20.8457	63.5851	OK
MGYA00167983	38.4735	20.1718	OK
MGYA00167984	-64.3595	-53.0063	OK
MGYA00167985	43.7182	-16.8714	OK
MGYA00167986	25.5921	-88.4388	OK
MGYA00167987	39.3991	19.3997	OK
MGYA00167988	-44.6241	-52.1505	OK
MGYA00167989	-34.1673	-73.0902	OK
MGYA00167990	29.8253	-79.6833	OK
MGYA00167991	18.5745	66.4895	OK
MGYA00167992	35.4002	-127.7499	OK
MGYA00167993	6.3378	-102.9538	OK
MGYA00167994	-33.9477	-73.0635	OK
MGYA00167995	0.0193	-153.7487	OK
MGYA00167996	-33.9116	-73.0537	OK
MGYA00167997	-40.6487	-52.1511	OK
